timestamp,open,high,low,close,volume
1687525200000,1872.39,1877.2,1859.96,1871.5,157922.13
1687528800000,1871.5,1886.87,1867.0,1883.69,176338.719
1687532400000,1883.69,1923.14,1881.03,1916.53,647531.676
1687536000000,1916.53,1938.48,1900.0,1913.81,566893.543
1687539600000,1913.81,1925.0,1909.4,1923.19,208142.16
1687543200000,1923.17,1924.41,1902.0,1907.89,175475.8
1687546800000,1907.89,1912.43,1885.0,1900.13,191172.021
1687550400000,1900.13,1908.17,1896.71,1904.91,90701.901
1687554000000,1904.92,1905.83,1875.0,1882.69,125359.67
1687557600000,1882.69,1890.14,1879.49,1890.0,85765.64
1687561200000,1889.99,1892.67,1885.47,1892.2,56977.319
1687564800000,1892.2,1892.52,1877.0,1881.03,94441.694
1687568400000,1881.03,1890.09,1878.03,1888.87,74859.986
1687572000000,1888.87,1896.17,1885.99,1895.09,85942.352
1687575600000,1895.09,1896.28,1891.35,1893.36,44093.408
1687579200000,1893.36,1897.52,1891.3,1892.49,43551.584
1687582800000,1892.49,1896.04,1890.8,1893.37,26485.763
1687586400000,1893.36,1893.37,1885.78,1888.2,52532.9
1687590000000,1888.2,1888.2,1881.03,1882.04,52526.387
1687593600000,1882.05,1888.88,1881.3,1886.86,58090.394
1687597200000,1886.87,1888.0,1884.48,1888.0,30344.878
1687600800000,1888.0,1891.93,1886.63,1891.69,48264.984
1687604400000,1891.69,1892.48,1888.51,1889.5,32242.271
1687608000000,1889.5,1905.6,1889.11,1895.56,124479.394
1687611600000,1895.56,1897.98,1885.52,1891.03,114202.945
1687615200000,1891.02,1893.24,1888.2,1892.43,49167.453
1687618800000,1892.44,1893.19,1867.0,1873.25,256534.362
1687622400000,1873.25,1876.86,1865.55,1876.32,130608.687
1687626000000,1876.32,1883.64,1875.13,1881.65,81166.586
1687629600000,1881.65,1887.36,1881.01,1885.91,63643.237
1687633200000,1885.91,1888.92,1885.0,1887.41,47968.176
1687636800000,1887.42,1887.42,1873.0,1876.36,76443.913
1687640400000,1876.36,1877.36,1863.0,1874.52,100674.672
1687644000000,1874.52,1876.43,1870.71,1874.21,35272.69
1687647600000,1874.22,1878.0,1871.66,1874.48,39686.178
1687651200000,1874.47,1879.01,1867.84,1872.32,80210.482
1687654800000,1872.31,1880.12,1868.15,1877.28,72365.281
1687658400000,1877.28,1885.86,1875.65,1882.5,77358.684
1687662000000,1882.5,1896.5,1882.49,1894.47,98974.38
1687665600000,1894.47,1916.0,1894.46,1906.06,237902.964
1687669200000,1906.06,1918.5,1903.15,1911.35,129200.73
1687672800000,1911.35,1929.96,1906.3,1919.79,245829.177
1687676400000,1919.79,1920.73,1906.0,1910.84,140285.483
1687680000000,1910.85,1920.88,1909.92,1915.94,121824.695
1687683600000,1915.95,1921.19,1906.24,1917.84,123555.936
1687687200000,1917.84,1924.66,1912.64,1914.6,122254.983
1687690800000,1914.6,1918.27,1909.03,1917.77,83927.915
1687694400000,1917.78,1919.5,1908.32,1912.83,90752.447
1687698000000,1912.83,1914.32,1897.3,1905.24,196867.825
1687701600000,1905.24,1909.36,1887.0,1889.48,192733.431
1687705200000,1889.48,1890.26,1879.02,1885.48,179160.711
1687708800000,1885.48,1893.64,1883.23,1891.32,103042.529
1687712400000,1891.32,1893.2,1883.96,1892.3,58845.848
1687716000000,1892.3,1894.5,1880.31,1894.42,92909.727
1687719600000,1894.42,1895.32,1883.6,1894.27,66008.446
1687723200000,1894.26,1902.72,1887.36,1893.76,106695.71
1687726800000,1893.76,1897.54,1892.74,1894.88,41700.206
1687730400000,1894.88,1907.02,1892.0,1899.3,76912.257
1687734000000,1899.31,1901.55,1896.76,1898.27,41838.289
1687737600000,1898.26,1904.0,1887.0,1887.51,119267.58
1687741200000,1887.5,1887.87,1864.0,1875.26,329186.879
1687744800000,1875.27,1877.99,1869.91,1877.36,89674.549
1687748400000,1877.36,1880.41,1873.21,1879.5,48423.669
1687752000000,1879.5,1879.51,1874.42,1876.95,42028.574
1687755600000,1876.96,1879.26,1869.69,1876.85,67043.719
1687759200000,1876.85,1897.97,1874.52,1895.14,131164.438
1687762800000,1895.15,1905.0,1885.0,1891.5,199519.994
1687766400000,1891.5,1893.65,1886.0,1891.01,71299.98
1687770000000,1891.01,1893.22,1881.19,1883.17,73548.74
1687773600000,1883.17,1883.31,1871.27,1876.58,155388.613
1687777200000,1876.58,1881.32,1874.0,1880.01,64657.044
1687780800000,1880.0,1884.23,1873.69,1883.84,68458.885
1687784400000,1883.84,1906.95,1881.61,1904.79,181610.745
1687788000000,1904.78,1909.32,1869.39,1882.68,360725.961
1687791600000,1882.68,1893.66,1879.43,1888.45,130230.864
1687795200000,1888.45,1890.23,1843.56,1851.71,501119.79
1687798800000,1851.72,1854.0,1836.0,1845.83,290773.835
1687802400000,1845.83,1852.87,1842.0,1849.57,122362.824
1687806000000,1849.57,1857.0,1841.26,1853.43,110981.831
1687809600000,1853.43,1857.72,1849.71,1850.7,69261.533
1687813200000,1850.71,1855.85,1846.34,1849.9,50377.888
1687816800000,1849.89,1859.79,1846.13,1858.5,67633.158
1687820400000,1858.5,1860.0,1853.87,1858.14,55768.042
1687824000000,1858.14,1864.35,1854.14,1861.26,87356.318
1687827600000,1861.27,1866.7,1855.35,1863.3,76535.342
1687831200000,1863.31,1876.19,1860.93,1874.93,99372.886
1687834800000,1874.94,1878.95,1869.41,1871.25,100355.673
1687838400000,1871.25,1873.48,1869.79,1869.8,53025.042
1687842000000,1869.8,1870.65,1862.41,1867.01,81177.844
1687845600000,1867.01,1868.88,1860.95,1868.43,50691.406
1687849200000,1868.43,1878.88,1867.02,1875.0,115416.785
1687852800000,1875.01,1879.97,1873.04,1875.4,112790.451
1687856400000,1875.4,1877.56,1870.35,1874.61,63115.021
1687860000000,1874.6,1890.0,1874.58,1881.66,222538.508
1687863600000,1881.66,1884.32,1873.8,1880.41,95322.919
1687867200000,1880.41,1886.0,1877.83,1883.25,84445.351
1687870800000,1883.25,1883.98,1874.04,1879.66,91489.417
1687874400000,1879.66,1896.0,1872.44,1883.15,299675.014
1687878000000,1883.15,1883.65,1859.03,1870.41,204060.978
1687881600000,1870.4,1910.0,1868.62,1908.65,358589.911
1687885200000,1908.65,1912.65,1892.03,1901.37,261432.829
1687888800000,1901.36,1901.74,1895.2,1896.67,73904.878
1687892400000,1896.68,1901.14,1893.23,1893.75,55339.333
1687896000000,1893.76,1896.7,1885.5,1892.4,88072.656
1687899600000,1892.4,1897.41,1888.52,1895.47,58202.079
1687903200000,1895.46,1896.36,1885.36,1885.47,51145.599
1687906800000,1885.47,1891.45,1883.92,1889.05,45223.884
1687910400000,1889.05,1889.65,1863.01,1874.46,295497.515
1687914000000,1874.46,1878.59,1866.15,1870.15,110801.789
1687917600000,1870.15,1872.47,1850.67,1860.0,166322.614
1687921200000,1860.0,1867.1,1857.84,1865.91,82731.865
1687924800000,1865.91,1868.49,1861.99,1866.94,60729.803
1687928400000,1866.94,1869.32,1860.86,1866.8,57974.563
1687932000000,1866.8,1866.8,1858.53,1859.7,95511.333
1687935600000,1859.69,1863.51,1847.01,1849.86,267267.366
1687939200000,1849.86,1857.43,1849.03,1856.61,89318.646
1687942800000,1856.6,1861.33,1854.53,1859.85,63754.394
1687946400000,1859.85,1862.83,1858.13,1862.37,41066.286
1687950000000,1862.36,1864.77,1859.85,1859.93,44718.779
1687953600000,1859.93,1863.84,1849.0,1851.59,172575.907
1687957200000,1851.59,1858.48,1843.88,1856.42,193378.351
1687960800000,1856.42,1868.68,1851.68,1857.16,184923.518
1687964400000,1857.16,1862.58,1853.75,1858.8,96222.01
1687968000000,1858.79,1864.42,1853.61,1854.0,108233.935
1687971600000,1854.01,1856.05,1840.55,1847.51,230221.729
1687975200000,1847.52,1851.73,1845.22,1846.68,52664.277
1687978800000,1846.69,1849.75,1811.89,1831.43,380561.35
1687982400000,1831.43,1834.19,1823.96,1830.52,108835.805
1687986000000,1830.52,1833.37,1824.84,1828.99,72873.899
1687989600000,1829.0,1832.9,1824.79,1826.69,49850.797
1687993200000,1826.69,1836.53,1826.23,1827.26,62121.539
1687996800000,1827.26,1834.9,1827.02,1831.74,70474.052
1688000400000,1831.75,1842.44,1830.91,1834.93,83251.873
1688004000000,1834.93,1836.4,1830.31,1831.48,39989.167
1688007600000,1831.48,1837.36,1830.13,1837.1,35099.129
1688011200000,1837.09,1840.68,1835.54,1839.04,32530.914
1688014800000,1839.05,1843.48,1836.94,1837.48,43420.766
1688018400000,1837.48,1839.29,1836.05,1837.12,26461.512
1688022000000,1837.13,1849.8,1836.4,1846.43,124515.116
1688025600000,1846.43,1849.92,1845.82,1847.95,59725.511
1688029200000,1847.95,1859.17,1847.0,1857.55,147692.171
1688032800000,1857.56,1869.55,1853.32,1867.53,224027.615
1688036400000,1867.53,1872.59,1863.51,1869.15,142601.45
1688040000000,1869.15,1873.88,1864.32,1865.17,118189.908
1688043600000,1865.18,1879.98,1851.81,1856.99,259349.129
1688047200000,1856.98,1861.53,1845.8,1848.61,190454.273
1688050800000,1848.6,1854.16,1846.53,1851.28,69435.293
1688054400000,1851.28,1856.6,1848.25,1849.9,73987.626
1688058000000,1849.9,1859.79,1840.05,1849.89,185682.594
1688061600000,1849.89,1856.66,1846.57,1855.06,50452.979
1688065200000,1855.06,1857.7,1849.4,1856.42,51676.015
1688068800000,1856.42,1858.8,1841.7,1848.39,111759.749
1688072400000,1848.4,1852.2,1845.68,1850.77,35249.388
1688076000000,1850.78,1854.19,1849.34,1850.91,32750.36
1688079600000,1850.91,1855.84,1848.01,1851.19,35849.901
1688083200000,1851.18,1856.26,1846.64,1849.19,69308.041
1688086800000,1849.19,1849.19,1840.14,1844.05,84543.754
1688090400000,1844.05,1867.77,1842.96,1860.44,184482.674
1688094000000,1860.44,1878.69,1859.66,1872.73,193657.718
1688097600000,1872.74,1908.53,1868.46,1887.38,420702.147
1688101200000,1887.37,1896.0,1876.35,1881.47,257510.63
1688104800000,1881.47,1883.31,1873.0,1874.23,104998.782
1688108400000,1874.24,1889.59,1873.43,1886.85,123538.312
1688112000000,1886.85,1891.89,1884.02,1888.81,94363.028
1688115600000,1888.82,1890.32,1882.52,1884.83,94708.599
1688119200000,1884.81,1894.0,1884.32,1891.52,76864.305
1688122800000,1891.52,1892.99,1885.32,1890.52,63038.69
1688126400000,1890.52,1913.92,1887.5,1906.57,271093.178
1688130000000,1906.57,1908.8,1820.0,1854.41,1061069.174
1688133600000,1854.42,1861.32,1841.3,1844.53,433564.231
1688137200000,1844.53,1853.68,1843.03,1851.15,134103.464
1688140800000,1851.15,1905.0,1847.89,1897.97,480412.703
1688144400000,1897.96,1947.31,1897.96,1931.79,913400.296
1688148000000,1931.79,1943.65,1913.7,1924.2,386122.514
1688151600000,1924.21,1931.36,1916.6,1925.97,133155.679
1688155200000,1925.96,1932.4,1921.57,1926.66,106637.751
1688158800000,1926.66,1933.44,1916.9,1931.81,114694.604
1688162400000,1931.82,1940.81,1930.2,1934.53,78354.197
1688166000000,1934.54,1943.99,1930.88,1933.41,81181.807
1688169600000,1933.42,1944.69,1929.41,1933.73,126566.533
1688173200000,1933.74,1935.78,1923.33,1928.49,118688.566
1688176800000,1928.48,1929.7,1920.22,1920.59,77862.765
1688180400000,1920.59,1922.58,1917.01,1919.72,59114.249
1688184000000,1919.72,1920.74,1908.55,1914.99,139814.717
1688187600000,1915.0,1918.97,1913.94,1918.48,53914.663
1688191200000,1918.48,1921.97,1914.39,1920.4,70161.815
1688194800000,1920.4,1920.92,1912.0,1919.8,69617.96
1688198400000,1919.8,1920.25,1910.33,1914.73,70623.871
1688202000000,1914.73,1919.67,1912.82,1916.14,64907.912
1688205600000,1916.14,1926.31,1915.12,1922.01,104337.925
1688209200000,1922.01,1926.49,1920.31,1921.98,75761.551
1688212800000,1921.99,1927.63,1921.19,1926.4,74706.156
1688216400000,1926.41,1929.67,1922.05,1922.82,76310.41
1688220000000,1922.82,1925.26,1920.52,1922.2,55753.496
1688223600000,1922.21,1923.92,1916.72,1922.15,71163.721
1688227200000,1922.15,1923.02,1916.15,1919.0,57091.418
1688230800000,1919.0,1921.01,1916.0,1918.01,44691.022
1688234400000,1918.0,1921.0,1917.74,1920.92,26394.574
1688238000000,1920.93,1923.99,1920.92,1922.24,38236.385
1688241600000,1922.24,1923.91,1921.28,1922.5,21126.415
1688245200000,1922.51,1923.19,1920.95,1922.79,15059.483
1688248800000,1922.79,1927.18,1920.0,1922.21,46158.505
1688252400000,1922.21,1925.0,1920.0,1924.08,25942.597
1688256000000,1924.08,1926.73,1916.33,1920.49,94689.562
1688259600000,1920.48,1923.49,1917.72,1919.83,45990.644
1688263200000,1919.82,1923.79,1910.49,1918.97,92992.187
1688266800000,1918.97,1919.09,1911.01,1913.67,65959.566
1688270400000,1913.66,1915.96,1909.44,1912.92,77891.501
1688274000000,1912.92,1915.81,1911.28,1913.41,50600.9
1688277600000,1913.4,1916.23,1911.92,1913.17,45174.965
1688281200000,1913.18,1916.04,1911.88,1914.15,46679.239
1688284800000,1914.15,1917.98,1911.1,1911.27,61735.882
1688288400000,1911.26,1919.0,1910.74,1917.16,50125.184
1688292000000,1917.17,1919.15,1914.57,1916.57,74034.936
1688295600000,1916.57,1922.64,1915.83,1919.99,43557.317
1688299200000,1920.0,1921.22,1915.53,1917.42,35652.143
1688302800000,1917.41,1918.62,1912.82,1915.17,50908.156
1688306400000,1915.18,1927.95,1914.61,1925.2,112640.8
1688310000000,1925.2,1927.41,1883.55,1917.87,427062.36
1688313600000,1917.87,1924.03,1915.16,1916.87,118207.704
1688317200000,1916.87,1917.47,1904.88,1906.57,106899.182
1688320800000,1906.58,1911.96,1900.88,1911.86,90460.926
1688324400000,1911.87,1914.0,1910.02,1913.5,38955.399
1688328000000,1913.49,1920.61,1910.53,1917.8,64409.856
1688331600000,1917.81,1924.85,1917.2,1921.1,72740.05
1688335200000,1921.1,1964.0,1905.0,1942.31,583595.353
1688338800000,1942.31,1944.73,1930.2,1937.69,151323.953
1688342400000,1937.69,1942.47,1933.04,1934.78,87788.078
1688346000000,1934.79,1949.99,1934.45,1944.39,94246.183
1688349600000,1944.4,1953.92,1944.22,1948.99,89622.066
1688353200000,1949.0,1951.16,1947.4,1948.4,43574.474
1688356800000,1948.4,1952.78,1939.15,1948.6,119340.287
1688360400000,1948.6,1949.4,1943.84,1944.79,41248.472
1688364000000,1944.79,1948.6,1941.6,1947.57,64101.509
1688367600000,1947.57,1975.54,1947.35,1968.01,325279.067
1688371200000,1968.0,1978.0,1958.34,1959.79,220968.084
1688374800000,1959.8,1963.41,1954.9,1955.53,81550.387
1688378400000,1955.54,1962.52,1954.11,1961.74,70260.471
1688382000000,1961.74,1967.0,1960.4,1961.38,70664.831
1688385600000,1961.38,1967.06,1954.06,1966.3,155262.773
1688389200000,1966.3,1972.0,1961.14,1964.25,128315.018
1688392800000,1964.26,1967.04,1957.66,1960.41,103163.778
1688396400000,1960.41,1977.52,1959.85,1968.16,273620.689
1688400000000,1968.17,1970.63,1952.65,1963.4,196072.1
1688403600000,1963.4,1966.4,1958.49,1963.57,74330.291
1688407200000,1963.59,1971.73,1959.19,1970.47,92584.76
1688410800000,1970.47,1974.75,1963.41,1966.91,161118.767
1688414400000,1966.91,1967.74,1954.28,1957.86,101252.56
1688418000000,1957.85,1959.14,1946.01,1956.73,96950.123
1688421600000,1956.73,1958.84,1952.0,1954.8,44635.805
1688425200000,1954.8,1955.56,1950.0,1955.0,47911.573
1688428800000,1955.0,1957.75,1950.0,1951.07,68071.587
1688432400000,1951.07,1959.96,1950.0,1953.63,122307.422
1688436000000,1953.62,1956.35,1952.19,1956.0,40424.73
1688439600000,1956.0,1967.91,1953.95,1962.64,72265.565
1688443200000,1962.65,1963.01,1948.0,1953.31,93950.574
1688446800000,1953.31,1954.85,1950.95,1951.79,51292.867
1688450400000,1951.79,1956.96,1945.37,1953.11,86594.853
1688454000000,1953.12,1954.41,1948.08,1948.26,46433.517
1688457600000,1948.25,1952.26,1948.0,1950.48,46169.183
1688461200000,1950.48,1954.83,1945.98,1954.62,60827.135
1688464800000,1954.61,1959.82,1953.44,1957.59,67832.17
1688468400000,1957.6,1961.8,1955.31,1960.13,72854.869
1688472000000,1960.13,1961.16,1953.19,1956.58,67740.34
1688475600000,1956.57,1958.56,1952.02,1955.59,62429.18
1688479200000,1955.58,1960.35,1954.37,1956.11,51110.51
1688482800000,1956.11,1959.45,1949.43,1953.89,80490.823
1688486400000,1953.89,1965.99,1950.0,1955.38,166372.463
1688490000000,1955.38,1957.08,1947.0,1949.2,125989.734
1688493600000,1949.19,1953.14,1944.72,1949.02,95341.111
1688497200000,1949.02,1949.95,1930.37,1933.67,249264.594
1688500800000,1933.67,1941.8,1931.33,1941.59,80003.976
1688504400000,1941.59,1942.0,1937.36,1941.37,33704.002
1688508000000,1941.36,1941.87,1937.9,1941.12,27464.78
1688511600000,1941.13,1941.13,1934.0,1935.72,44615.437
1688515200000,1935.72,1941.71,1933.69,1934.25,53812.788
1688518800000,1934.25,1942.04,1933.07,1937.97,50681.697
1688522400000,1937.97,1942.01,1937.0,1941.79,34101.392
1688526000000,1941.8,1942.22,1938.16,1940.92,21800.609
1688529600000,1940.91,1941.42,1935.41,1936.27,45942.698
1688533200000,1936.28,1938.45,1931.55,1933.7,54116.058
1688536800000,1933.69,1936.98,1933.0,1936.7,44885.02
1688540400000,1936.7,1937.7,1934.81,1936.13,31092.041
1688544000000,1936.14,1936.91,1907.75,1928.78,241822.56
1688547600000,1928.77,1930.29,1920.55,1921.06,94536.729
1688551200000,1921.06,1925.35,1902.0,1909.5,355733.858
1688554800000,1909.49,1916.94,1906.7,1909.95,119386.507
1688558400000,1909.89,1913.54,1895.0,1900.84,223459.418
1688562000000,1900.85,1905.87,1892.9,1902.21,215710.669
1688565600000,1902.21,1911.0,1901.28,1910.31,102170.437
1688569200000,1910.32,1910.82,1893.77,1902.02,145106.162
1688572800000,1902.01,1909.58,1900.45,1908.0,70200.077
1688576400000,1908.0,1915.89,1907.01,1911.59,86921.701
1688580000000,1911.58,1917.71,1905.78,1909.52,79396.052
1688583600000,1909.52,1912.42,1906.24,1906.98,40939.806
1688587200000,1906.98,1910.77,1903.02,1909.5,37370.984
1688590800000,1909.49,1912.77,1907.65,1910.39,32313.307
1688594400000,1910.39,1915.88,1906.28,1908.1,55134.138
1688598000000,1908.09,1915.31,1905.76,1909.88,53958.611
1688601600000,1909.88,1912.52,1900.99,1903.66,77463.833
1688605200000,1903.65,1907.81,1897.44,1907.8,62815.721
1688608800000,1907.81,1915.5,1907.8,1910.56,74918.092
1688612400000,1910.56,1914.47,1910.56,1912.56,31363.802
1688616000000,1912.56,1915.8,1909.07,1910.44,46575.511
1688619600000,1910.43,1923.99,1908.87,1921.11,118820.955
1688623200000,1921.11,1926.6,1918.52,1922.62,98174.603
1688626800000,1922.62,1929.46,1922.03,1924.23,97445.519
1688630400000,1924.24,1950.83,1923.49,1948.75,335704.257
1688634000000,1948.76,1957.94,1937.35,1940.48,376534.105
1688637600000,1940.49,1944.35,1937.0,1942.97,108530.563
1688641200000,1942.96,1943.8,1910.0,1916.7,267115.075
1688644800000,1916.69,1918.0,1890.0,1900.01,460109.011
1688648400000,1900.01,1906.69,1885.0,1891.63,246454.754
1688652000000,1891.62,1896.36,1864.0,1879.61,609198.835
1688655600000,1879.61,1891.71,1872.32,1887.6,253056.16
1688659200000,1887.6,1889.74,1878.0,1885.94,214787.569
1688662800000,1885.94,1889.3,1882.0,1886.64,53578.196
1688666400000,1886.64,1893.89,1883.71,1892.93,72768.253
1688670000000,1892.93,1892.93,1883.43,1884.52,49083.525
1688673600000,1884.52,1887.12,1879.03,1882.78,59953.429
1688677200000,1882.78,1886.49,1870.77,1875.46,77268.529
1688680800000,1875.45,1875.8,1862.0,1867.7,103299.458
1688684400000,1867.71,1867.71,1844.47,1844.82,324597.611
1688688000000,1844.81,1848.68,1823.74,1844.3,372047.393
1688691600000,1844.3,1852.79,1841.65,1850.96,93437.094
1688695200000,1850.97,1854.37,1849.0,1852.77,55849.948
1688698800000,1852.77,1859.14,1852.3,1857.0,59671.255
1688702400000,1857.0,1857.96,1852.0,1853.74,56735.154
1688706000000,1853.75,1862.93,1850.58,1857.1,101966.578
1688709600000,1857.1,1858.61,1852.25,1854.36,55067.672
1688713200000,1854.36,1857.95,1851.31,1855.36,67258.385
1688716800000,1855.35,1861.17,1852.78,1855.07,64989.247
1688720400000,1855.07,1864.88,1854.93,1860.49,71022.21
1688724000000,1860.5,1863.12,1858.0,1863.0,39838.023
1688727600000,1863.02,1863.92,1859.01,1859.41,44486.29
1688731200000,1859.4,1872.97,1850.0,1862.15,281968.066
1688734800000,1862.15,1873.81,1859.21,1872.25,137417.276
1688738400000,1872.26,1877.51,1865.15,1873.5,161752.892
1688742000000,1873.5,1874.29,1866.69,1871.27,75426.608
1688745600000,1871.27,1874.52,1868.23,1871.98,62632.65
1688749200000,1871.99,1872.84,1862.49,1866.44,73083.482
1688752800000,1866.44,1867.26,1855.0,1859.1,81519.62
1688756400000,1859.1,1863.59,1856.47,1863.37,56272.969
1688760000000,1863.36,1866.18,1862.02,1864.69,35427.95
1688763600000,1864.68,1871.1,1864.68,1867.87,41785.766
1688767200000,1867.88,1870.05,1864.65,1866.9,38802.811
1688770800000,1866.9,1870.17,1866.37,1870.0,21916.542
1688774400000,1870.0,1870.78,1866.65,1870.71,45421.663
1688778000000,1870.7,1873.1,1867.14,1867.91,38941.064
1688781600000,1867.91,1870.6,1866.6,1869.0,46244.223
1688785200000,1869.01,1869.21,1861.8,1863.37,41294.36
1688788800000,1863.36,1863.37,1859.18,1859.89,54061.479
1688792400000,1859.89,1862.94,1857.01,1861.89,56478.096
1688796000000,1861.89,1862.6,1853.28,1856.26,86347.501
1688799600000,1856.26,1861.0,1855.71,1860.66,29827.568
1688803200000,1860.66,1866.0,1860.44,1864.64,48511.674
1688806800000,1864.64,1866.87,1860.43,1863.0,51182.753
1688810400000,1862.99,1864.35,1861.25,1862.08,23732.269
1688814000000,1862.08,1862.08,1856.29,1858.34,47969.107
1688817600000,1858.33,1858.82,1854.93,1855.58,48834.393
1688821200000,1855.57,1859.99,1855.34,1858.53,30486.092
1688824800000,1858.52,1860.3,1857.11,1860.16,25866.309
1688828400000,1860.16,1861.35,1857.9,1858.35,25015.41
1688832000000,1858.35,1865.43,1858.21,1861.88,60423.512
1688835600000,1861.88,1862.94,1859.5,1861.48,28325.538
1688839200000,1861.48,1861.49,1857.11,1858.36,27061.405
1688842800000,1858.36,1858.8,1842.0,1845.91,131918.429
1688846400000,1845.91,1847.98,1841.28,1847.88,58655.128
1688850000000,1847.88,1855.62,1845.13,1855.53,42825.686
1688853600000,1855.54,1860.38,1853.45,1860.0,44974.141
1688857200000,1860.0,1865.75,1859.99,1864.45,50255.948
1688860800000,1864.45,1870.0,1861.93,1865.64,66357.604
1688864400000,1865.64,1873.99,1865.64,1867.41,82750.861
1688868000000,1867.42,1871.62,1864.0,1866.87,53546.06
1688871600000,1866.86,1870.96,1865.32,1867.0,35467.595
1688875200000,1867.0,1869.66,1866.06,1868.73,28793.165
1688878800000,1868.74,1870.08,1866.01,1866.48,36337.978
1688882400000,1866.48,1868.17,1864.66,1865.72,33889.632
1688886000000,1865.72,1867.66,1863.06,1866.48,39986.719
1688889600000,1866.47,1868.25,1865.76,1867.21,27023.352
1688893200000,1867.21,1867.86,1862.93,1866.1,32210.519
1688896800000,1866.09,1868.7,1865.61,1865.62,22863.069
1688900400000,1865.62,1868.94,1864.4,1868.08,23782.344
1688904000000,1868.08,1878.98,1867.0,1874.9,104974.851
1688907600000,1874.9,1877.5,1864.06,1865.41,99286.609
1688911200000,1865.41,1873.82,1855.46,1867.11,211706.388
1688914800000,1867.11,1869.18,1861.88,1865.52,56854.487
1688918400000,1865.52,1866.26,1861.03,1863.2,49697.115
1688922000000,1863.2,1867.09,1861.37,1866.91,26982.913
1688925600000,1866.9,1867.6,1865.03,1865.56,17752.784
1688929200000,1865.56,1868.0,1862.48,1867.8,23478.612
1688932800000,1867.8,1870.7,1861.2,1868.16,50484.836
1688936400000,1868.15,1870.93,1862.36,1864.5,55825.703
1688940000000,1864.5,1867.54,1855.2,1865.91,92267.947
1688943600000,1865.9,1865.9,1858.61,1861.81,43492.386
1688947200000,1861.81,1862.29,1845.09,1853.42,206365.824
1688950800000,1853.41,1859.36,1850.47,1851.82,63852.966
1688954400000,1851.81,1865.59,1851.43,1864.27,73985.144
1688958000000,1864.27,1867.33,1860.77,1860.99,46181.894
1688961600000,1860.99,1862.42,1858.69,1859.72,31775.008
1688965200000,1859.71,1861.29,1853.16,1853.48,63617.295
1688968800000,1853.48,1856.39,1851.44,1854.42,70652.315
1688972400000,1854.41,1858.22,1852.69,1855.42,44420.445
1688976000000,1855.43,1855.86,1848.0,1854.99,63066.659
1688979600000,1855.0,1864.75,1852.27,1859.68,104525.049
1688983200000,1859.69,1864.42,1859.61,1862.09,36595.253
1688986800000,1862.08,1864.59,1860.78,1863.29,39496.706
1688990400000,1863.29,1866.67,1858.92,1861.12,76917.894
1688994000000,1861.12,1869.12,1860.6,1862.65,94708.027
1688997600000,1862.65,1872.94,1862.0,1869.22,111558.29
1689001200000,1869.22,1873.0,1865.36,1870.0,98000.314
1689004800000,1870.01,1873.78,1864.46,1871.56,110119.455
1689008400000,1871.56,1873.03,1866.49,1867.36,55207.207
1689012000000,1867.36,1889.99,1866.81,1887.71,217399.598
1689015600000,1887.72,1900.4,1886.07,1899.45,210819.928
1689019200000,1899.45,1904.96,1890.1,1891.75,234065.565
1689022800000,1891.75,1893.27,1875.0,1875.0,139871.094
1689026400000,1875.0,1878.79,1865.97,1875.65,202340.142
1689030000000,1875.66,1881.77,1875.44,1879.34,61944.689
1689033600000,1879.35,1883.55,1874.27,1878.02,89205.406
1689037200000,1878.02,1884.07,1877.07,1882.37,48084.848
1689040800000,1882.37,1883.47,1876.1,1877.57,51591.846
1689044400000,1877.56,1879.58,1875.21,1878.83,33135.486
1689048000000,1878.83,1879.71,1876.48,1876.48,30222.751
1689051600000,1876.49,1878.07,1876.12,1877.24,21664.108
1689055200000,1877.24,1892.32,1876.66,1885.47,135656.698
1689058800000,1885.48,1886.33,1881.01,1882.39,50643.224
1689062400000,1882.39,1883.19,1877.6,1877.67,49077.554
1689066000000,1877.67,1878.93,1865.29,1870.31,195315.902
1689069600000,1870.31,1870.32,1862.43,1866.84,81619.4
1689073200000,1866.84,1870.74,1866.15,1866.42,48172.952
1689076800000,1866.41,1870.92,1863.58,1869.78,56772.329
1689080400000,1869.78,1873.0,1863.02,1867.89,89058.544
1689084000000,1867.89,1877.0,1861.1,1872.84,127349.151
1689087600000,1872.83,1881.86,1865.04,1871.16,201721.154
1689091200000,1871.16,1875.21,1865.0,1871.83,81998.501
1689094800000,1871.82,1875.76,1868.46,1872.35,61057.799
1689098400000,1872.35,1873.0,1866.6,1870.48,62371.13
1689102000000,1870.48,1874.6,1868.2,1873.99,39243.377
1689105600000,1874.0,1876.68,1872.53,1873.2,40501.083
1689109200000,1873.2,1875.85,1870.65,1874.93,23261.949
1689112800000,1874.92,1878.56,1874.37,1878.33,40170.334
1689116400000,1878.34,1879.5,1876.09,1877.66,32972.383
1689120000000,1877.66,1879.98,1875.73,1876.6,60703.207
1689123600000,1876.6,1889.17,1876.6,1881.2,135951.983
1689127200000,1881.2,1884.93,1880.44,1882.27,45594.025
1689130800000,1882.28,1882.6,1878.54,1879.56,32080.871
1689134400000,1879.56,1882.0,1877.59,1881.99,35051.697
1689138000000,1881.99,1884.98,1881.16,1882.99,39292.282
1689141600000,1883.0,1896.43,1880.33,1889.26,171428.11
1689145200000,1889.26,1894.95,1888.67,1889.99,82915.804
